,overall,reviewTime,reviewerID,asin,reviewText,title,brand
1331,1.0,"12 2, 2015",A1JKMFYEV8984R,B00E9MD700,"Did not recognize any media under Windows 7, 8 or 10. Media works fine on the non-removable, 19 year old floppy drive it was supposed to replace. Item returned.",sabrent external usb 1.44 mb 2x floppy disk drive (fl-udrv),Sabrent
1332,1.0,"12 1, 2015",A24HMDXKTYKSK2,B00E9MD700,Did not work on any of my windows or Mac computers. Couldn't read nor format any disks. Returned for a timely refund. Seems hit or miss with these units.,sabrent external usb 1.44 mb 2x floppy disk drive (fl-udrv),Sabrent
1333,5.0,"12 1, 2015",A2ZWQP4S1QUHQY,B00E9MD700,I needed to check out some floppies and this is perfect and cheap. It works well on my Mac.,sabrent external usb 1.44 mb 2x floppy disk drive (fl-udrv),Sabrent
1334,1.0,"12 1, 2015",A9YEWQN4XOXBA,B00E9MD700,DOA...would not read nor format a disc.,sabrent external usb 1.44 mb 2x floppy disk drive (fl-udrv),Sabrent
1335,5.0,"11 26, 2015",A1IDH1ROBI54RU,B00E9MD700,Excellent Product,sabrent external usb 1.44 mb 2x floppy disk drive (fl-udrv),Sabrent
1336,5.0,"11 24, 2015",A20Z5B6UWT34KV,B00E9MD700,Writes 720k disks with no problem so I can shoehorn files into an Amiga I use for RS-232 console into Cisco routers configuration without attaching it to the network.,sabrent external usb 1.44 mb 2x floppy disk drive (fl-udrv),Sabrent
1337,5.0,"11 23, 2015",A2PI9FWK6JT10,B00E9MD700,This is a Christmas present for my wife.,sabrent external usb 1.44 mb 2x floppy disk drive (fl-udrv),Sabrent
1338,5.0,"11 19, 2015",A31LGLTR1PY9GB,B00E9MD700,"It arrived quickly, I plugged it into my MacBook Pro and it worked just fine first time.
I'm using it to read floppies written on an old synthesizer/keyboard. Works great.",sabrent external usb 1.44 mb 2x floppy disk drive (fl-udrv),Sabrent
1339,1.0,"11 17, 2015",AODA8QY8A468,B00E9MD700,PC would not recognize nor enable this product.  Seemed like the usb plug on the drive was faulty,sabrent external usb 1.44 mb 2x floppy disk drive (fl-udrv),Sabrent
1340,3.0,"11 12, 2015",A2J8A0MCG6UEXM,B00E9MD700,A littel slow but does read the floppys,sabrent external usb 1.44 mb 2x floppy disk drive (fl-udrv),Sabrent
1341,4.0,"11 12, 2015",A27LIT42ZPCS5U,B00E9MD700,"Works just fine both with my iMac, my 2015 MAC BOOK Pro both using OS X vs 10.11.1 and my HP LAPTOP Windows 10 using USB connections. Some older disks have data that cannot be read but same disk can be formatted using this device. Believe corruption of data after being so old.
All in all, for the price it was great for recovering data from older disks. Using floppy disks is not as fast as current media but that is to be expected. No problems thus far.",sabrent external usb 1.44 mb 2x floppy disk drive (fl-udrv),Sabrent
1342,5.0,"11 11, 2015",A3S6V3PUELEJSM,B00E9MD700,I love this product use it all the time,sabrent external usb 1.44 mb 2x floppy disk drive (fl-udrv),Sabrent
1343,5.0,"11 7, 2015",A1P4XD7IORSEFN,B00E9MD700,"It's an outdated form of data storage, but it works.",sabrent external usb 1.44 mb 2x floppy disk drive (fl-udrv),Sabrent
1344,5.0,"11 7, 2015",A1C0P138CY9VO0,B00E9MD700,I tried it out and it works!,sabrent external usb 1.44 mb 2x floppy disk drive (fl-udrv),Sabrent
1345,4.0,"11 7, 2015",A39RVT3EKFLOOI,B00E9MD700,"Fine.... The only reason I'm writing this is so these people will leave me alone... I have really good luck with Sabrent products... Honestly? I can't think of any product I've purchased, that was from them, that I've, personally, ever had a problem with.. Hence when I am looking for a reliable, cost effective peripheral and/or usb/serial cable product that will actually work? Sabrent is a really good choice...",sabrent external usb 1.44 mb 2x floppy disk drive (fl-udrv),Sabrent
1346,4.0,"11 7, 2015",A1N3Y1IXUUYI9N,B00E9MD700,Easy to use.,sabrent external usb 1.44 mb 2x floppy disk drive (fl-udrv),Sabrent
1347,5.0,"11 5, 2015",A6RYMOCMG9SPS,B00E9MD700,ok,sabrent external usb 1.44 mb 2x floppy disk drive (fl-udrv),Sabrent
1348,5.0,"10 29, 2015",AUK79PXTAOJP9,B00E9MD700,"Works great, diskettes being nearly a thing of the past but still utilized by some of our medical equipment this drive was a great replacement to our aging USB drive that did not work with anything above Windows XP.",sabrent external usb 1.44 mb 2x floppy disk drive (fl-udrv),Sabrent
1349,1.0,"10 26, 2015",A176S033BO0WTE,B00E9MD700,It totally sucked,sabrent external usb 1.44 mb 2x floppy disk drive (fl-udrv),Sabrent
1350,5.0,"10 21, 2015",AYINO9LH756O4,B00E9MD700,"So simple.  Plug it in, stick the floppy disk in, double click on the drive on your Devices & Drives directory and your floppy disc menu pops up.  Just opened some files on discs that hadn't been used in over 10 years!",sabrent external usb 1.44 mb 2x floppy disk drive (fl-udrv),Sabrent
1351,5.0,"10 20, 2015",ACZUPOD6IYT5V,B00E9MD700,"So Far So Good.
Works like it is suppose to.
Simply to use.",sabrent external usb 1.44 mb 2x floppy disk drive (fl-udrv),Sabrent
1352,5.0,"10 19, 2015",A1E68N26T3MTJO,B00E9MD700,It came timely and in excellent shape and held all the items I wanted to 'save' with lots of room left over.,sabrent external usb 1.44 mb 2x floppy disk drive (fl-udrv),Sabrent
1353,5.0,"10 18, 2015",AK3CIW3ZBQMYN,B00E9MD700,Worked great.,sabrent external usb 1.44 mb 2x floppy disk drive (fl-udrv),Sabrent
1354,5.0,"10 16, 2015",AI9R30GRDSD3,B00E9MD700,So far so good. Works great right out of the box! Make sure you plug it into a USB port or station that can actually supply enough power to it. I'm technically inclined when it comes to computers so this worked how I thought it would.,sabrent external usb 1.44 mb 2x floppy disk drive (fl-udrv),Sabrent
1355,5.0,"10 16, 2015",A2JUFR6690WI3T,B00E9MD700,Worked great on both my MAC and PC platform.  No issues at all.,sabrent external usb 1.44 mb 2x floppy disk drive (fl-udrv),Sabrent
1356,4.0,"10 15, 2015",A6GN6GXPF1JMK,B00E9MD700,works great!,sabrent external usb 1.44 mb 2x floppy disk drive (fl-udrv),Sabrent
1357,5.0,"10 15, 2015",A116835U59K6AA,B00E9MD700,"Great Product, no setup required.",sabrent external usb 1.44 mb 2x floppy disk drive (fl-udrv),Sabrent
1358,5.0,"10 12, 2015",A7ZNV0W6J8ZP6,B00E9MD700,great product,sabrent external usb 1.44 mb 2x floppy disk drive (fl-udrv),Sabrent
1359,1.0,"10 12, 2015",A1Q0H33E1FTTF3,B00E9MD700,never could get to read any 3.5 disks...returned for refund,sabrent external usb 1.44 mb 2x floppy disk drive (fl-udrv),Sabrent
1360,5.0,"10 10, 2015",A21RMLSZNFDRO1,B00E9MD700,"Works great on my Windows10 pro HP El cheapo.  Works on my Lenovo gaming laptop.  Works on my Dell ""Vista"" laptop.  OH! there is something you should know.  If you are going to use this under Windows 10; it will not format and floppy.  You must have a Windows Vista machine.  I didn't try it on Windows 7 or 8 so you have some research to do.",sabrent external usb 1.44 mb 2x floppy disk drive (fl-udrv),Sabrent
1361,5.0,"10 9, 2015",A3POP130T7YX0Z,B00E9MD700,"great item to have. I had so many floppy disks, and no way to read them. I have gotten rid of a lot of them, however a few I want to keep and feel safe in having this to read them with.",sabrent external usb 1.44 mb 2x floppy disk drive (fl-udrv),Sabrent
1362,5.0,"10 7, 2015",AA9NPDUO1SBHF,B00E9MD700,"I installed this on a Windows 10 computer to scan in some very old data disks.

It worked perfectly and allowed me to read, and transfer, the content of the floppies with absolutely no problems.

The OS recognized it and used it upon plug in.",sabrent external usb 1.44 mb 2x floppy disk drive (fl-udrv),Sabrent
1363,4.0,"10 5, 2015",ADWZSEXKJECOA,B00E9MD700,"yep, it works. plug and play, super easy. especially on a mac. I needed to see what was on some old floppys. Good to keep around.",sabrent external usb 1.44 mb 2x floppy disk drive (fl-udrv),Sabrent
1364,5.0,"10 5, 2015",A80GO4MH6Q4AS,B00E9MD700,Nice didn't have to install a floppy in desktop. Yes I still use floppies cause not many people do and well still kinda quick and simple.,sabrent external usb 1.44 mb 2x floppy disk drive (fl-udrv),Sabrent
1365,5.0,"10 4, 2015",AYH3M2217GBXE,B00E9MD700,Worked for me!,sabrent external usb 1.44 mb 2x floppy disk drive (fl-udrv),Sabrent
1366,5.0,"10 2, 2015",A3PLN9VDULPCQ,B00E9MD700,Works as it should. I would buy another --if I need to. I use it for work.,sabrent external usb 1.44 mb 2x floppy disk drive (fl-udrv),Sabrent
1367,5.0,"10 2, 2015",AT9CIWAZBWJJ0,B00E9MD700,very pleased,sabrent external usb 1.44 mb 2x floppy disk drive (fl-udrv),Sabrent
1368,4.0,"09 28, 2015",A384WKKTADZHES,B00E9MD700,Slow but does it's job...,sabrent external usb 1.44 mb 2x floppy disk drive (fl-udrv),Sabrent
1369,4.0,"09 24, 2015",A3FCECE330I801,B00E9MD700,just as advertised,sabrent external usb 1.44 mb 2x floppy disk drive (fl-udrv),Sabrent
1370,1.0,"09 24, 2015",A80SLXM9TVVYH,B00E9MD700,didn't work.,sabrent external usb 1.44 mb 2x floppy disk drive (fl-udrv),Sabrent
1371,5.0,"09 23, 2015",ATUNKO5KM41VJ,B00E9MD700,good product!!,sabrent external usb 1.44 mb 2x floppy disk drive (fl-udrv),Sabrent
1372,1.0,"09 23, 2015",AHHN38PG8W7PE,B00E9MD700,"I purchased this product; it shipped and arrived on time.  This item did NOT work properly; it did install and was shown as a floppy disk drive, but could NOT read or write to any of the disks I used.  I tried it with 6 different machines I had, each running a various levels of Windows (2000, XP, Vista, 7, 8, 10) and none of them could read/write to any of the floppy disks.

I then purchased '3.5"" USB External Floppy Disk Drive Portable 1.44 MB FDD for PC Windows 98/ME/2000/XP/Vista/Windows 7/8,No Extra Driver Required,Plug and Play,Black', and that installed and instantly worked on all of the machines I used previously, and it is able to read/write to every disk I attempted previously (with this product).

I'm sure you can figure out which product I would recommend (and which one I wouldn't) to anyone who wants a reliable and guaranteed way to read/write to 3.5"" floppy disks.",sabrent external usb 1.44 mb 2x floppy disk drive (fl-udrv),Sabrent
1373,5.0,"09 19, 2015",A2F48K3B98R3VF,B00E9MD700,"When helping others with their over-loaded hard drives, this is the go-to floppy disk to use.  Plenty of space and easy to take-with.",sabrent external usb 1.44 mb 2x floppy disk drive (fl-udrv),Sabrent
1374,5.0,"09 12, 2015",A39RY4WMWMD1JO,B00E9MD700,"This thing worked perfectly with Windows 10 -- just plugged it in, put in a disc, and, boom, files opened right up.  I was able to convert .wpd files to .docx seamlessly as they opened up in Word.  You have to play around with the Trust settings to save them, but it's easily done.  Photos transferred instantly as well.  This would be a bargain at many times the price, if you've got a lot of old stuff you want to save or, at least, look at again before trashing.",sabrent external usb 1.44 mb 2x floppy disk drive (fl-udrv),Sabrent
1375,5.0,"09 9, 2015",A33WBABB34Q2MM,B00E9MD700,"Don't need it often, but when I do.",sabrent external usb 1.44 mb 2x floppy disk drive (fl-udrv),Sabrent
1376,1.0,"09 5, 2015",A2R2UIEN9D56AL,B00E9MD700,"Doesn't work - Inserted an old floppy disk and as I expected it asked to format the disk but decided to eject it; it never worked again. I can see the power/connect light on my USB hub but no matter how many (and yes different) disks I insert no response; it is a dead device. The sad part is I waited to long before testing it and now I can not return it. Garbage, DO NOT PURCHASE. I DO NOT RECOMMEND THIS PRODUCT!!",sabrent external usb 1.44 mb 2x floppy disk drive (fl-udrv),Sabrent
1377,4.0,"09 4, 2015",A2ZY42MP8YJIF6,B00E9MD700,"Works, quiet but a bit unreliable.",sabrent external usb 1.44 mb 2x floppy disk drive (fl-udrv),Sabrent
1378,5.0,"09 4, 2015",A2B843LID2OSN1,B00E9MD700,Awesome,sabrent external usb 1.44 mb 2x floppy disk drive (fl-udrv),Sabrent
1379,5.0,"09 4, 2015",A1IYZKQQW749IF,B00E9MD700,Working well for me.,sabrent external usb 1.44 mb 2x floppy disk drive (fl-udrv),Sabrent
1380,5.0,"09 3, 2015",AG2WDZIVIPTIL,B00E9MD700,"Had some old floppies with family pictures, this product worked perfect as promised - great packaging and service. Would recommend this product and service.",sabrent external usb 1.44 mb 2x floppy disk drive (fl-udrv),Sabrent
1381,5.0,"09 2, 2015",A12CI7Z6JSFB0X,B00E9MD700,Worked as expected,sabrent external usb 1.44 mb 2x floppy disk drive (fl-udrv),Sabrent
1382,5.0,"08 31, 2015",A1USEY1KMYPNPZ,B00E9MD700,"Needed a 1.44 floppy drive [who has a floppy drive any more?] to transfer data from some old disks for archiving. This fit the bill, worked well, and was priced right. Now has a place in my 'spares' box should the need arise again.",sabrent external usb 1.44 mb 2x floppy disk drive (fl-udrv),Sabrent
1383,4.0,"08 30, 2015",A35JK850Y6DCP7,B00E9MD700,Needed this to recover some files for old 1.44MB floppies and does the job.  Nothing much to expect since this is not going to be of daily use.,sabrent external usb 1.44 mb 2x floppy disk drive (fl-udrv),Sabrent
1384,5.0,"08 30, 2015",AVPK3PTHL4EPT,B00E9MD700,"Plugged the external floppy device into my 2007 HP Pavilion Desk Top computer with window 7 and bam, I am in operation.  Retrieved files from my disk that was in storage for over 20 years.",sabrent external usb 1.44 mb 2x floppy disk drive (fl-udrv),Sabrent
1385,3.0,"08 28, 2015",A2MC3UBVJ00ZMT,B00E9MD700,I'm using this on a Mac to reclaim data from old discs.  It works but I can't leave the USB cable plugged in to the MBP as it keeps cycling on and off continuously.  I am able to read the old disks ok.,sabrent external usb 1.44 mb 2x floppy disk drive (fl-udrv),Sabrent
1386,4.0,"08 25, 2015",A16XNTG9XXZ3V6,B00E9MD700,Great product for a great price.,sabrent external usb 1.44 mb 2x floppy disk drive (fl-udrv),Sabrent
1387,5.0,"08 25, 2015",A3H9UMXEX9F3TN,B00E9MD700,Product worked as expected.,sabrent external usb 1.44 mb 2x floppy disk drive (fl-udrv),Sabrent
1388,3.0,"08 23, 2015",A3A3SKWJJFKCAP,B00E9MD700,The item worked but unfortunately many of the old 3.5 disked were formatted such that they can't be read on some of the newer computers.  That said they can be reformatted and work fine.  Any data on the disk would be erased however.  Perhaps there is software that can assist in reading some of the older formats.,sabrent external usb 1.44 mb 2x floppy disk drive (fl-udrv),Sabrent
